MC-cycles <epsilon> <|m|>
5927 0.244334 0.915
5928 0.244327 0.915
5929 0.244319 0.92
5930 0.244312 0.92
5931 0.244305 0.92
5932 0.244299 0.925
5933 0.244293 0.93
5934 0.244285 0.935
5935 0.244278 0.93
5936 0.244272 0.935
5937 0.244266 0.93
5938 0.244261 0.935
5939 0.244255 0.93
5940 0.244249 0.925
5941 0.244242 0.92
5942 0.244234 0.915
5943 0.244223 0.91
5944 0.244213 0.91
5945 0.244202 0.91
5946 0.244194 0.915
5947 0.244187 0.915
5948 0.24418 0.92
5949 0.244174 0.915
5950 0.24417 0.91
5951 0.244166 0.91
5952 0.244158 0.905
5953 0.244151 0.905
5954 0.244143 0.9
5955 0.244134 0.905
5956 0.244125 0.9
5957 0.244116 0.9
5958 0.244105 0.905
5959 0.244095 0.905
5960 0.244084 0.91
5961 0.244073 0.915
5962 0.244061 0.92
5963 0.244048 0.915
5964 0.244038 0.92
5965 0.244027 0.925
5966 0.244016 0.93
5967 0.244004 0.925
5968 0.243991 0.93
5969 0.243979 0.935
5970 0.243968 0.94
5971 0.243957 0.935
5972 0.243948 0.93
5973 0.243938 0.935
5974 0.243925 0.94
5975 0.243913 0.935
5976 0.243901 0.935
5977 0.243888 0.93
5978 0.243876 0.93
5979 0.243864 0.925
5980 0.243851 0.92
5981 0.24384 0.915
5982 0.243831 0.92
5983 0.243822 0.925
5984 0.243815 0.93
5985 0.243808 0.93
5986 0.243801 0.935
5987 0.243793 0.94
5988 0.243788 0.945
5989 0.243782 0.95
5990 0.243776 0.95
5991 0.243771 0.945
5992 0.243765 0.945
5993 0.243758 0.95
5994 0.24375 0.955
5995 0.243743 0.955
5996 0.243736 0.96
5997 0.243729 0.965
5998 0.24372 0.97
5999 0.243711 0.97
6000 0.243702 0.975
6001 0.243691 0.97
6002 0.243682 0.965
6003 0.243673 0.97
6004 0.243666 0.975
6005 0.243659 0.98
6006 0.243651 0.975
6007 0.243644 0.97
6008 0.243638 0.975
6009 0.243633 0.98
6010 0.243627 0.98
6011 0.243622 0.975
6012 0.243616 0.97
6013 0.243611 0.965
6014 0.243603 0.96
6015 0.243596 0.965
6016 0.243592 0.97
6017 0.243585 0.965
6018 0.243578 0.96
6019 0.24357 0.955
6020 0.243563 0.95
6021 0.243556 0.95
6022 0.243547 0.945
6023 0.243538 0.94
6024 0.243533 0.935
6025 0.243527 0.935
6026 0.243525 0.94
6027 0.243524 0.945
6028 0.243524 0.94
6029 0.243523 0.935
6030 0.243524 0.94
6031 0.243525 0.935
6032 0.243528 0.93
6033 0.243529 0.925
6034 0.24353 0.92
6035 0.243529 0.925
6036 0.243529 0.93
6037 0.243528 0.935
6038 0.243526 0.94
6039 0.243524 0.94
6040 0.24352 0.935
6041 0.243513 0.93
6042 0.243505 0.93
6043 0.243498 0.935
6044 0.243491 0.935
6045 0.243484 0.935
6046 0.243475 0.93
6047 0.243468 0.935
6048 0.243461 0.94
6049 0.243453 0.945
6050 0.243445 0.95
6051 0.243436 0.955
6052 0.243427 0.95
6053 0.243418 0.955
6054 0.243409 0.95
6055 0.243399 0.955
6056 0.24339 0.95
6057 0.243381 0.95
6058 0.243372 0.945
6059 0.243365 0.95
6060 0.243358 0.955
6061 0.243348 0.95
6062 0.243337 0.945
6063 0.243328 0.95
6064 0.243321 0.955
6065 0.243312 0.96
6066 0.243304 0.96
6067 0.243297 0.955
6068 0.243291 0.95
6069 0.243286 0.95
6070 0.24328 0.945
6071 0.243271 0.95
6072 0.243263 0.955
6073 0.243254 0.96
6074 0.243245 0.96
6075 0.243233 0.965
6076 0.243221 0.97
6077 0.243207 0.965
6078 0.243192 0.97
6079 0.243177 0.965
6080 0.243161 0.965
6081 0.243148 0.96
6082 0.243134 0.96
6083 0.24312 0.96
6084 0.243107 0.965
6085 0.243093 0.965
6086 0.243078 0.96
6087 0.243062 0.96
6088 0.243049 0.965
6089 0.243035 0.965
6090 0.243025 0.96
6091 0.243016 0.965
6092 0.243009 0.97
6093 0.243002 0.965
6094 0.242995 0.97
6095 0.242989 0.975
6096 0.242984 0.97
6097 0.242979 0.97
6098 0.242971 0.965
6099 0.242964 0.965
6100 0.242959 0.96
6101 0.242955 0.955
6102 0.242953 0.95
6103 0.242951 0.945
6104 0.242949 0.95
6105 0.242947 0.955
6106 0.242943 0.96
6107 0.242939 0.955
6108 0.242935 0.955
6109 0.242933 0.95
6110 0.242933 0.945
6111 0.242932 0.95
6112 0.242932 0.95
6113 0.242933 0.955
6114 0.242936 0.96
6115 0.242939 0.96
6116 0.242943 0.965
6117 0.242949 0.96
6118 0.242954 0.965
6119 0.242958 0.965
6120 0.242962 0.96
6121 0.242964 0.955
6122 0.242965 0.955
6123 0.242966 0.955
6124 0.242969 0.96
6125 0.242971 0.955
6126 0.242974 0.955
6127 0.242974 0.96
6128 0.242975 0.955
6129 0.242974 0.95
6130 0.242972 0.955
6131 0.242972 0.96
6132 0.242971 0.96
6133 0.242969 0.965
6134 0.242969 0.96
6135 0.242968 0.955
6136 0.242969 0.95
6137 0.242971 0.945
6138 0.242973 0.95
6139 0.242976 0.955
6140 0.242982 0.95
6141 0.242988 0.945
6142 0.242993 0.94
6143 0.242997 0.945
6144 0.243 0.94
6145 0.243002 0.94
6146 0.243005 0.94
6147 0.243008 0.945
6148 0.243011 0.945
6149 0.243015 0.94
6150 0.243021 0.935
6151 0.243024 0.93
6152 0.243027 0.925
6153 0.243029 0.93
6154 0.243034 0.925
6155 0.243038 0.925
6156 0.243043 0.93
6157 0.243047 0.925
6158 0.243051 0.93
6159 0.243056 0.935
6160 0.24306 0.94
6161 0.243064 0.945
6162 0.24307 0.95
6163 0.24308 0.955
6164 0.243089 0.96
6165 0.243097 0.965
6166 0.243104 0.96
6167 0.243112 0.965
6168 0.243119 0.96
6169 0.243129 0.965
6170 0.243138 0.96
6171 0.243145 0.955
6172 0.243155 0.95
6173 0.243164 0.945
6174 0.243173 0.95
6175 0.243185 0.945
6176 0.243201 0.95
6177 0.243217 0.955
6178 0.243232 0.96
6179 0.243248 0.96
6180 0.243262 0.965
6181 0.243276 0.965
6182 0.24329 0.96
6183 0.243306 0.965
6184 0.24332 0.97
6185 0.243334 0.965
6186 0.243348 0.96
6187 0.243362 0.96
6188 0.243376 0.96
6189 0.243387 0.955
6190 0.243397 0.955
6191 0.243408 0.95
6192 0.243417 0.955
6193 0.243425 0.95
6194 0.243436 0.955
6195 0.243443 0.95
6196 0.243447 0.945
6197 0.243452 0.95
6198 0.243456 0.955
6199 0.243462 0.95
6200 0.243468 0.95
6201 0.243475 0.955
6202 0.243483 0.96
6203 0.24349 0.965
6204 0.243498 0.97
6205 0.243505 0.97
6206 0.243513 0.965
6207 0.24352 0.965
6208 0.243528 0.97
6209 0.243535 0.97
6210 0.243541 0.975
6211 0.243544 0.98
6212 0.243548 0.975
6213 0.243552 0.98
6214 0.243553 0.985
6215 0.243554 0.99
6216 0.243554 0.995
6217 0.243553 0.995
6218 0.243553 0.99
6219 0.243552 0.99
6220 0.243553 0.985
6221 0.243552 0.99
6222 0.243555 0.985
6223 0.243555 0.98
6224 0.243554 0.975
6225 0.243552 0.97
6226 0.24355 0.97
6227 0.243547 0.965
6228 0.243545 0.97
6229 0.243543 0.965
6230 0.243541 0.965
6231 0.243542 0.97
6232 0.243543 0.965
6233 0.243544 0.965
6234 0.243545 0.97
6235 0.243546 0.97
6236 0.243549 0.965
6237 0.24355 0.97
6238 0.243551 0.965
6239 0.243552 0.97
6240 0.243554 0.975
6241 0.243557 0.98
6242 0.24356 0.975
6243 0.243562 0.975
6244 0.243565 0.97
6245 0.243564 0.975
6246 0.243564 0.98
6247 0.243563 0.98
6248 0.243563 0.98
6249 0.243561 0.985
6250 0.243558 0.99
6251 0.243556 0.99
6252 0.243552 0.985
6253 0.243549 0.99
6254 0.243545 0.99
6255 0.243541 0.995
6256 0.243537 1
6257 0.243534 1.005
6258 0.24353 1
6259 0.243525 0.995
6260 0.243519 1
6261 0.243514 1.005
6262 0.243508 1.01
6263 0.243503 1.015
6264 0.243498 1.015
6265 0.243494 1.02
6266 0.24349 1.02
6267 0.243487 1.015
6268 0.243481 1.01
6269 0.243474 1.015
6270 0.243467 1.01
6271 0.243457 1.015
6272 0.243447 1.015
6273 0.243439 1.02
6274 0.243428 1.015
6275 0.243417 1.02
6276 0.243405 1.015
6277 0.243393 1.015
6278 0.243382 1.015
6279 0.24337 1.015
6280 0.243358 1.015
6281 0.243347 1.015
6282 0.243335 1.015
6283 0.243323 1.02
6284 0.243312 1.015
6285 0.2433 1.01
6286 0.243288 1.005
6287 0.243277 1.01
6288 0.243263 1.005
6289 0.24325 1.005
6290 0.243238 1
6291 0.243227 1.005
6292 0.243215 1
6293 0.243202 0.995
6294 0.243189 0.99
6295 0.243176 0.995
6296 0.243162 1
6297 0.243151 0.995
6298 0.243139 0.995
6299 0.243127 1
6300 0.243116 1
6301 0.243107 0.995
6302 0.243099 0.99
6303 0.243091 0.995
6304 0.243085 0.99
6305 0.24308 0.985
6306 0.243075 0.985
6307 0.243068 0.98
6308 0.243061 0.975
6309 0.243053 0.98
6310 0.243046 0.985
6311 0.243039 0.98
6312 0.243032 0.98
6313 0.243029 0.985
6314 0.243023 0.99
6315 0.243018 0.985
6316 0.243013 0.985
6317 0.243009 0.99
6318 0.243003 0.985
6319 0.242996 0.985
6320 0.242989 0.985
6321 0.242982 0.985
6322 0.242975 0.985
6323 0.242965 0.99
6324 0.242957 0.995
6325 0.242949 0.995
6326 0.24294 0.995
6327 0.242932 0.99
6328 0.242924 0.995
6329 0.242915 0.99
6330 0.242907 0.995
6331 0.242898 1
6332 0.242887 1.005
6333 0.242879 1
6334 0.242872 0.995
6335 0.242865 0.995
6336 0.242858 0.995
6337 0.242853 1
6338 0.242848 1
6339 0.242843 1
6340 0.242839 1.005
6341 0.242836 1
6342 0.242832 1
6343 0.24283 1.005
6344 0.242829 1.01
6345 0.242827 1.015
6346 0.242825 1.015
6347 0.242822 1.02
6348 0.242818 1.025
6349 0.242815 1.025
6350 0.242811 1.03
6351 0.242806 1.035
6352 0.242804 1.03
6353 0.242802 1.03
6354 0.242798 1.035
6355 0.242798 1.04
6356 0.242797 1.04
6357 0.242797 1.035
6358 0.242795 1.03
6359 0.242794 1.035
6360 0.242794 1.04
6361 0.242794 1.04
6362 0.242793 1.04
6363 0.242793 1.04
6364 0.242794 1.035
6365 0.242795 1.04
6366 0.242796 1.035
6367 0.242797 1.04
6368 0.242798 1.035
6369 0.242799 1.04
6370 0.242804 1.045
6371 0.242806 1.05
6372 0.242809 1.045
6373 0.242813 1.04
6374 0.242819 1.045
6375 0.242825 1.04
6376 0.242829 1.035
6377 0.242834 1.04
6378 0.242838 1.045
6379 0.242841 1.05
6380 0.242845 1.055
6381 0.242849 1.05
6382 0.242855 1.045
6383 0.242861 1.04
6384 0.242867 1.04
6385 0.242869 1.045
6386 0.24287 1.04
6387 0.242873 1.045
6388 0.242879 1.04
6389 0.242885 1.035
6390 0.242892 1.03
6391 0.242899 1.03
6392 0.242907 1.03
6393 0.242914 1.035
6394 0.242921 1.035
6395 0.242929 1.04
6396 0.242936 1.035
6397 0.242944 1.035
6398 0.242952 1.04
6399 0.242961 1.045
6400 0.242972 1.05
6401 0.242985 1.045
6402 0.242999 1.05
6403 0.24301 1.055
6404 0.243018 1.05
6405 0.243027 1.05
6406 0.243036 1.05
6407 0.243044 1.045
6408 0.243049 1.05
6409 0.243055 1.055
6410 0.243061 1.06
6411 0.243068 1.055
6412 0.243074 1.06
6413 0.243083 1.065
6414 0.24309 1.06
6415 0.243097 1.055
6416 0.243106 1.06
6417 0.243117 1.055
6418 0.243127 1.055
6419 0.243138 1.06
6420 0.243146 1.055
6421 0.243155 1.05
6422 0.243166 1.055
6423 0.243175 1.06
6424 0.243185 1.055
6425 0.243195 1.055
6426 0.243207 1.05
6427 0.243221 1.055
6428 0.243236 1.05
6429 0.243251 1.055
6430 0.243267 1.05
6431 0.243286 1.055
6432 0.243302 1.05
6433 0.243319 1.045
6434 0.243335 1.05
6435 0.243355 1.045
6436 0.243372 1.04
6437 0.24339 1.045
6438 0.243411 1.04
6439 0.243435 1.045
6440 0.24346 1.05
6441 0.243484 1.055
6442 0.243508 1.06
6443 0.243533 1.055
6444 0.243557 1.05
6445 0.243581 1.05
6446 0.243605 1.045
6447 0.243631 1.04
6448 0.243655 1.035
6449 0.24368 1.03
6450 0.243704 1.025
6451 0.243727 1.02
6452 0.243749 1.02
6453 0.243769 1.015
6454 0.243785 1.01
6455 0.243802 1.01
6456 0.243818 1.005
6457 0.243835 1
6458 0.243849 1.005
6459 0.243864 1.005
6460 0.243879 1.005
6461 0.243894 1.005
6462 0.243906 1.01
6463 0.243916 1.015
6464 0.243926 1.01
6465 0.243938 1.005
6466 0.243947 1
6467 0.243955 1
6468 0.243964 1.005
6469 0.243973 1.005
6470 0.24398 1
6471 0.243987 1.005
6472 0.243994 1
6473 0.244001 0.995
6474 0.24401 1
6475 0.244017 0.995
6476 0.244024 1
6477 0.244031 1
6478 0.244038 1.005
6479 0.244045 1
6480 0.244051 0.995
6481 0.244056 0.995
6482 0.244062 0.995
6483 0.244068 1
6484 0.24407 0.995
6485 0.244072 1
6486 0.244075 1.005
6487 0.244077 1.01
6488 0.244078 1.005
6489 0.244079 1.005
6490 0.244082 1
6491 0.244084 1
6492 0.244087 0.995
6493 0.244089 0.99
6494 0.244091 0.995
6495 0.244094 0.99
6496 0.244096 0.99
6497 0.2441 0.985
6498 0.244104 0.99
6499 0.244111 0.995
6500 0.244118 1
6501 0.244127 1.005
6502 0.244133 1
6503 0.24414 1.005
6504 0.244147 1
6505 0.244154 1
6506 0.244161 0.995
6507 0.244166 0.99
6508 0.244172 0.99
6509 0.244177 0.995
6510 0.244183 0.995
6511 0.244188 1
6512 0.244194 0.995
6513 0.244201 0.99
6514 0.244208 0.99
6515 0.244215 0.99
6516 0.244222 0.985
6517 0.244229 0.99
6518 0.244236 0.985
6519 0.244243 0.99
6520 0.244252 0.985
6521 0.244262 0.99
6522 0.244273 0.995
6523 0.244285 1
6524 0.244296 1
6525 0.24431 1.005
6526 0.244321 1
6527 0.244333 0.995
6528 0.244343 0.99
6529 0.244353 0.99
6530 0.244364 0.985
6531 0.244376 0.98
6532 0.244386 0.975
6533 0.244395 0.97
6534 0.244402 0.975
6535 0.244409 0.97
6536 0.244416 0.975
6537 0.244424 0.97
6538 0.244433 0.975
6539 0.244441 0.98
6540 0.24445 0.985
6541 0.244458 0.985
6542 0.244467 0.985
6543 0.244475 0.98
6544 0.244483 0.98
6545 0.244492 0.985
6546 0.244502 0.98
6547 0.24451 0.985
6548 0.244519 0.98
6549 0.244527 0.985
6550 0.244534 0.99
6551 0.244538 0.985
6552 0.244542 0.98
6553 0.244546 0.985
6554 0.244551 0.99
6555 0.244557 0.985
6556 0.244562 0.985
6557 0.244568 0.98
6558 0.244575 0.985
6559 0.244581 0.985
6560 0.244588 0.985
6561 0.244595 0.99
6562 0.244602 0.995
6563 0.244606 1
6564 0.24461 1
6565 0.244614 1
6566 0.244619 1.005
6567 0.244625 1
6568 0.244629 1.005
6569 0.244634 1
6570 0.244639 0.995
6571 0.244645 0.995
6572 0.24465 0.995
6573 0.244655 1
6574 0.244659 1.005
6575 0.244662 1
6576 0.244664 1
6577 0.244666 1.005
6578 0.24467 1.01
6579 0.244674 1.015
6580 0.244676 1.02
6581 0.244679 1.02
6582 0.244681 1.02
6583 0.244683 1.025
6584 0.244686 1.025
6585 0.244689 1.02
6586 0.244692 1.025
6587 0.244694 1.025
6588 0.244696 1.03
6589 0.244697 1.025
6590 0.2447 1.03
6591 0.244703 1.025
6592 0.244704 1.02
6593 0.244703 1.015
6594 0.244703 1.015
6595 0.244702 1.02
6596 0.244701 1.015
6597 0.244704 1.02
6598 0.244706 1.02
6599 0.24471 1.015
6600 0.244715 1.02
6601 0.244724 1.015
6602 0.244732 1.015
6603 0.244742 1.02
6604 0.24475 1.015
6605 0.24476 1.02
6606 0.244768 1.025
6607 0.244777 1.025
6608 0.244785 1.02
6609 0.244793 1.02
6610 0.2448 1.025
6611 0.244807 1.03
6612 0.244815 1.035
6613 0.244825 1.04
6614 0.244835 1.035
6615 0.244845 1.035
6616 0.244855 1.035
6617 0.244863 1.03
6618 0.244873 1.035
6619 0.244883 1.03
6620 0.244891 1.035
6621 0.244897 1.04
6622 0.244899 1.035
6623 0.2449 1.04
6624 0.2449 1.035
6625 0.244904 1.03
6626 0.244906 1.025
6627 0.244909 1.02
6628 0.244911 1.02
6629 0.244912 1.015
6630 0.244913 1.01
6631 0.244916 1.015
6632 0.244923 1.01
6633 0.244928 1.005
6634 0.244931 1
6635 0.244933 0.995
6636 0.244935 0.995
6637 0.244937 1
6638 0.244938 1.005
6639 0.244941 1
6640 0.244943 1.005
6641 0.244945 1
6642 0.244947 0.995
6643 0.244951 0.99
6644 0.244953 0.985
6645 0.244956 0.985
6646 0.244958 0.98
6647 0.244962 0.985
6648 0.244964 0.99
6649 0.244963 0.995
6650 0.244962 0.99
6651 0.244962 0.99
6652 0.244962 0.985
6653 0.244965 0.99
6654 0.244965 0.985
6655 0.244968 0.99
6656 0.244968 0.995
6657 0.244968 0.99
6658 0.244967 0.99
6659 0.244966 0.985
6660 0.244965 0.98
6661 0.244962 0.975
6662 0.244958 0.98
6663 0.244957 0.985
6664 0.244956 0.985
6665 0.244957 0.99
6666 0.244958 0.995
6667 0.244959 0.99
6668 0.24496 0.985
6669 0.24496 0.99
6670 0.244961 0.995
6671 0.244962 0.99
6672 0.244963 0.985
6673 0.244963 0.99
6674 0.244964 0.985
6675 0.244965 0.98
6676 0.244967 0.985
6677 0.244971 0.98
6678 0.244975 0.985
6679 0.244978 0.985
6680 0.244982 0.985
6681 0.244986 0.985
6682 0.244988 0.98
6683 0.24499 0.975
6684 0.244991 0.98
6685 0.244992 0.98
6686 0.244994 0.975
6687 0.244998 0.98
6688 0.245001 0.98
6689 0.245005 0.985
6690 0.245009 0.985
6691 0.245013 0.985
6692 0.245018 0.99
6693 0.245023 0.99
6694 0.245028 0.99
6695 0.245034 0.99
6696 0.245039 0.99
6697 0.245043 0.995
6698 0.245046 0.99
6699 0.245052 0.995
6700 0.245057 0.995
6701 0.245062 1
6702 0.245064 0.995
6703 0.245066 0.99
6704 0.24507 0.995
6705 0.245075 0.99
6706 0.245081 0.985
6707 0.245086 0.98
6708 0.245092 0.975
6709 0.245099 0.975
6710 0.245106 0.97
6711 0.245113 0.975
6712 0.245121 0.97
6713 0.24513 0.965
6714 0.24514 0.97
6715 0.245148 0.965
6716 0.245156 0.965
6717 0.245165 0.97
6718 0.24517 0.965
6719 0.245175 0.965
6720 0.245182 0.96
6721 0.245188 0.96
6722 0.245196 0.955
6723 0.245205 0.955
6724 0.245213 0.95
6725 0.245221 0.945
6726 0.245229 0.94
6727 0.245239 0.945
6728 0.24525 0.95
6729 0.245261 0.955
6730 0.245269 0.96
6731 0.245277 0.955
6732 0.245282 0.95
6733 0.245286 0.945
6734 0.24529 0.95
6735 0.245295 0.945
6736 0.245301 0.94
6737 0.245307 0.935
6738 0.24531 0.94
6739 0.245314 0.935
6740 0.245318 0.94
6741 0.245321 0.94
6742 0.245326 0.935
6743 0.245331 0.935
6744 0.245338 0.93
6745 0.245345 0.935
6746 0.245351 0.935
6747 0.245358 0.94
6748 0.245363 0.935
6749 0.245368 0.93
6750 0.245375 0.935
6751 0.245381 0.935
6752 0.245388 0.935
6753 0.245396 0.93
6754 0.245406 0.935
6755 0.245415 0.935
6756 0.245426 0.94
6757 0.245437 0.94
6758 0.245448 0.945
6759 0.245459 0.95
6760 0.245472 0.955
6761 0.245484 0.95
6762 0.245497 0.95
6763 0.245511 0.955
6764 0.245523 0.95
6765 0.245536 0.95
6766 0.245545 0.945
6767 0.245553 0.95
6768 0.245563 0.955
6769 0.245571 0.95
6770 0.245579 0.945
6771 0.245589 0.95
6772 0.245598 0.95
6773 0.245608 0.955
6774 0.245617 0.955
6775 0.245627 0.96
6776 0.245635 0.955
6777 0.245644 0.95
6778 0.245654 0.945
6779 0.245663 0.945
6780 0.245673 0.945
6781 0.245682 0.95
6782 0.245692 0.955
6783 0.245701 0.96
6784 0.245712 0.965
6785 0.245723 0.97
6786 0.245734 0.965
6787 0.245745 0.965
6788 0.245756 0.965
6789 0.245768 0.97
6790 0.245781 0.97
6791 0.245791 0.965
6792 0.245804 0.96
6793 0.245816 0.965
6794 0.245829 0.965
6795 0.245844 0.97
6796 0.245859 0.97
6797 0.245875 0.975
6798 0.24589 0.98
6799 0.245904 0.985
6800 0.245918 0.98
6801 0.245929 0.985
6802 0.245939 0.985
6803 0.245949 0.99
6804 0.245958 0.985
6805 0.245971 0.99
6806 0.245983 0.995
6807 0.245995 0.99
6808 0.246009 0.995
6809 0.246023 1
6810 0.246037 1.005
6811 0.246051 1.005
6812 0.246064 1.005
6813 0.246075 1.01
6814 0.246086 1.01
6815 0.246094 1.015
6816 0.246102 1.02
6817 0.246108 1.015
6818 0.246115 1.015
6819 0.246123 1.01
6820 0.24613 1.015
6821 0.246137 1.01
6822 0.246142 1.015
6823 0.246145 1.02
6824 0.246147 1.015
6825 0.246149 1.015
6826 0.246153 1.01
6827 0.246156 1.005
6828 0.24616 1.01
6829 0.246163 1.01
6830 0.246167 1.01
6831 0.246169 1.015
6832 0.246171 1.01
6833 0.246172 1.015
6834 0.246171 1.02
6835 0.246173 1.025
6836 0.246172 1.03
6837 0.246169 1.035
6838 0.246168 1.03
6839 0.246168 1.035
6840 0.246167 1.03
6841 0.246166 1.025
6842 0.246163 1.02
6843 0.246163 1.015
6844 0.24616 1.02
6845 0.246159 1.015
6846 0.24616 1.01
6847 0.246162 1.015
6848 0.246165 1.01
6849 0.246169 1.005
6850 0.246171 1.01
6851 0.246173 1.015
6852 0.246173 1.01
6853 0.246174 1.005
6854 0.246173 1.01
6855 0.246174 1.005
6856 0.246174 1.005
6857 0.246176 1
6858 0.246177 0.995
6859 0.246177 0.99
6860 0.246178 0.985
6861 0.246178 0.98
6862 0.24618 0.985
6863 0.246182 0.99
6864 0.246183 0.985
6865 0.246184 0.98
6866 0.246186 0.975
6867 0.246185 0.98
6868 0.246184 0.98
6869 0.246183 0.98
6870 0.246183 0.985
6871 0.246185 0.99
6872 0.246189 0.995
6873 0.246191 0.99
6874 0.246193 0.995
6875 0.246195 0.99
6876 0.246197 0.985
6877 0.246199 0.99
6878 0.246201 0.985
6879 0.246203 0.985
6880 0.246206 0.98
6881 0.24621 0.975
6882 0.246212 0.98
6883 0.246215 0.975
6884 0.246217 0.98
6885 0.246219 0.98
6886 0.246221 0.985
6887 0.246223 0.985
6888 0.246225 0.99
6889 0.246227 0.985
6890 0.246229 0.985
6891 0.246231 0.99
6892 0.246232 0.995
6893 0.246232 1
6894 0.246232 1.005
6895 0.246229 1.01
6896 0.246227 1.01
6897 0.246224 1.01
6898 0.246222 1.015
6899 0.246218 1.02
6900 0.246214 1.02
6901 0.246212 1.025
6902 0.24621 1.02
6903 0.246209 1.025
6904 0.246208 1.02
6905 0.246207 1.025
6906 0.246206 1.025
6907 0.246205 1.025
6908 0.246204 1.02
6909 0.246205 1.015
6910 0.246207 1.02
6911 0.246209 1.015
6912 0.246212 1.01
6913 0.246217 1.005
6914 0.246219 1
6915 0.24622 0.995
6916 0.24622 0.995
6917 0.246221 0.99
6918 0.246223 0.985
6919 0.246225 0.99
6920 0.246225 0.985
6921 0.246226 0.99
6922 0.246228 0.985
6923 0.246229 0.98
6924 0.246231 0.975
6925 0.246232 0.98
6926 0.246232 0.985
6927 0.246231 0.985
6928 0.24623 0.99
6929 0.246229 0.99
6930 0.246228 0.985
6931 0.246227 0.985
6932 0.246228 0.99
6933 0.246228 0.985
6934 0.246229 0.98
6935 0.246229 0.98
6936 0.24623 0.98
6937 0.246232 0.975
6938 0.246234 0.975
6939 0.246236 0.98
6940 0.246238 0.975
6941 0.24624 0.98
6942 0.246239 0.985
6943 0.246239 0.98
6944 0.24624 0.985
6945 0.246239 0.98
6946 0.246241 0.975
6947 0.246244 0.98
6948 0.246248 0.98
6949 0.246251 0.975
6950 0.246253 0.97
6951 0.246254 0.975
6952 0.246254 0.975
6953 0.246255 0.98
6954 0.246257 0.985
6955 0.246259 0.98
6956 0.246261 0.985
6957 0.246261 0.98
6958 0.246262 0.98
6959 0.246262 0.98
6960 0.246263 0.98
6961 0.246263 0.98
6962 0.246265 0.985
6963 0.246267 0.99
6964 0.246268 0.995
6965 0.24627 0.99
6966 0.246272 0.99
6967 0.246272 0.985
6968 0.246274 0.99
6969 0.246275 0.985
6970 0.246274 0.99
6971 0.246273 0.985
6972 0.246274 0.98
6973 0.246274 0.98
6974 0.246275 0.985
6975 0.246275 0.985
6976 0.246276 0.99
6977 0.246276 0.985
6978 0.246278 0.98
6979 0.246282 0.985
6980 0.246285 0.98
6981 0.24629 0.985
6982 0.246295 0.99
6983 0.2463 0.99
6984 0.246306 0.995
6985 0.246312 1
6986 0.24632 0.995
6987 0.246327 0.99
6988 0.246337 0.995
6989 0.246346 0.99
6990 0.246353 0.985
6991 0.246364 0.99
6992 0.246376 0.985
6993 0.246388 0.985
6994 0.2464 0.985
6995 0.246412 0.98
6996 0.246424 0.975
6997 0.246438 0.98
6998 0.246452 0.975
6999 0.246464 0.98
7000 0.246476 0.975
7001 0.246488 0.975
7002 0.246501 0.98
7003 0.246514 0.985
7004 0.246529 0.99
7005 0.246544 0.995
7006 0.246559 0.995
7007 0.246571 0.99
7008 0.246581 0.995
7009 0.246592 1
7010 0.246602 1
7011 0.246611 0.995
7012 0.24662 0.995
7013 0.246629 1
7014 0.246637 0.995
7015 0.246643 0.99
7016 0.246649 0.995
7017 0.246658 1
7018 0.246667 1.005
7019 0.246676 1.01
7020 0.246685 1.01
7021 0.246696 1.015
7022 0.246709 1.02
7023 0.246719 1.015
7024 0.246731 1.01
7025 0.246743 1.01
7026 0.246753 1.005
7027 0.246764 1
7028 0.246774 0.995
7029 0.246783 0.99
7030 0.246792 0.985
7031 0.2468 0.98
7032 0.246809 0.975
7033 0.246816 0.98
7034 0.246824 0.985
7035 0.246832 0.985
7036 0.246839 0.98
7037 0.246845 0.975
7038 0.246851 0.97
7039 0.246858 0.97
7040 0.246862 0.965
7041 0.246866 0.96
7042 0.246869 0.965
7043 0.246873 0.96
7044 0.24688 0.965
7045 0.246887 0.96
7046 0.246895 0.965
7047 0.246902 0.97
7048 0.24691 0.975
7049 0.246917 0.975
7050 0.246925 0.97
7051 0.246932 0.965
7052 0.24694 0.97
7053 0.246949 0.975
7054 0.246958 0.97
7055 0.246967 0.965
7056 0.246977 0.96
7057 0.246985 0.955
7058 0.246992 0.95
7059 0.246998 0.945
7060 0.247003 0.94
7061 0.247008 0.945
7062 0.247014 0.95
7063 0.24702 0.945
7064 0.247027 0.94
7065 0.247035 0.935
7066 0.247044 0.94
7067 0.247052 0.935
7068 0.247063 0.94
7069 0.247073 0.935
7070 0.247083 0.935
7071 0.247094 0.93
7072 0.247104 0.925
7073 0.247114 0.925
7074 0.247125 0.93
7075 0.247136 0.935
7076 0.247151 0.94
7077 0.247163 0.945
7078 0.247176 0.95
7079 0.247189 0.95
7080 0.247202 0.945
7081 0.247215 0.94
7082 0.247228 0.94
7083 0.247241 0.935
7084 0.247254 0.94
7085 0.24727 0.945
7086 0.247286 0.95
7087 0.247302 0.95
7088 0.247318 0.95
7089 0.247332 0.945
7090 0.247347 0.945
7091 0.247361 0.945
7092 0.247376 0.94
7093 0.247389 0.935
7094 0.247403 0.94
7095 0.247416 0.945
7096 0.24743 0.94
7097 0.247443 0.94
7098 0.247454 0.935
7099 0.247469 0.93
7100 0.247483 0.935
7101 0.247498 0.93
